COURSE, STUDENT-ID, LASTNAME, FIRSTNAME, ANSWERS, LETTER-GRADE, CORRECT-COUNT, INCORRECT-COUNT, BLANK-COUNT, TOTAL-POINTS
CS-250, 16186, SIMVC, BRLCMCS, CA AACACACCCCABACCBCA CBACCCAC ACCBBBACCBCABCBBA AABBAC C A C AC ABA ACBCCBACC  ACBCCBBABBCACBABABAA, B, 33, 55, 12, 79
CS-250, 12245, SXFRXNB, GHRLD, BABBBCBC BABCCAC BABCABCABCA CCCBACBBAACCCCCAAABCBABCBBBAACCCB BCBABBBACCABAA  ABBBACBBABABC CABCBBA, D, 27, 66, 7, 56
CS-250, 13361, EXOGQVT, CDHEHX,  BCBABCBCA CCAACCBCCACBBBCCACBAABAAACCCACBBCC BBBBABABCABABBCCACABBCB AAAAACABCCBBBBCBBABBCCBCAABABA, C, 32, 64, 4, 70
CS-250, 12410, EXJJCDKIU, LWERFNUNV, B ABBBBABBBA CBCBCCCCACBBCACBBCBCCAAABBA CABBCACACCBCCCBC ACAA CABBAACCAAABA BBAACACAABBCABCCABACCBC, B, 34, 60, 6, 76
CS-250, 11881, ELMLB, EMUXQDTDO, BBCC BCCACBCAC CAB BCCAAAA ABCBCCCABCCCBCBABBBABCABA AAABC BBCABBCCBBBAAABABBCBCACCAABABACAACCBBBCCB, B, 34, 60, 6, 76
CS-250, 32726, WTQIWVOL, BDVFWV, CA CAACAACAABBAACBCCCBBAAABAACBBAACCACBBBBCBCBBBCABAACBABACCAAACACCABCABABABCCBBBCBCCCBABABABABA AAC, A, 39, 59, 2, 89
CS-250, 29043, FRDXNNO, KALOOUOU,  ACBACBACABBBCABCBACBCCAABAABACCBBBBAACACBCCBCBABAAABCBACACCCCCCACCACCBABBBBAC CABCACABBACBBACABABCC, C, 32, 66, 2, 68
CS-250, 36924, JRRMURKLC, SXMSEO, CCCB AACCCA B BCCBABACBABAB C C CCBCABAAAB C ABCBAAAAB BCBAAABABB BCCBBAA AACBBAABC BA CCACCABBBABB , B, 33, 53, 14, 81
CS-250, 37342, WVKIOKI, HRCMJPBVL, BCCCACB BBCABC CABAAC  AAAACAB  AABB C  A BCAAABC AA A CABA ACBB  BB BCAACBCCAABBCAACBA ABBC BBB    , C, 25, 52, 23, 66
CS-250, 37564, KJVXBAP, NDWMEWQ, ACAAAABACAAACBACACCAABABBBBBACBACCBBBABBCBBCCACABACABCABBBBBABCCCAAABACACACBBABAABCBCCAAACABABBCCAAC, A, 42, 58, 0, 96
CS-250, 13146, AMABS, WTJVFK,  AB ACACACBACBABACCBAABB BCA BBABAAAB C BBABACAAABBAABACCCCCBBBCCCB AAABCCABABBAACCAACBBBBAACCABCCAA, C, 33, 60, 7, 74
CS-250, 39565, HMOBL, WENDWC, CB AAACCBACAACBCABBCCABAACBB B CCCA  BCCCBBAAACBAB ACCACABCAABBB ACCCBCABBBBBCCAAB  BACCBCABABABABAB, B, 34, 57, 9, 79
CS-250, 15437, DJGFEDK, CIJGSWWJT, BACC CBBCABACABBBCCCAAACBABABAACCACABAABAABACCAC CABAAACBBBBA ACBCCCACC AABACCACCBBBAC BBBABBBBAACBC, C, 33, 62, 5, 74
CS-250, 29897, WXHVX, OSDUJOM, CCABACAABCCABABCBACBABBBBCBCABACBBABABCACABCCACCCBCBACAABACBCBBBBCBAAAAAAAACBBBBACCAAAACACBCCABACAAA, A, 40, 60, 0, 90
CS-250, 30679, WCXIEN, WTNROF,  BCABBCCBCCCBCBBACCCC C BBABACCACBB ABCAACA BB ABAACCC AACB ACB AACCC A AB BBBBBCBAABAACBCBBAC C   A, D, 26, 58, 16, 62
CS-250, 12182, FHLOQLXTC, THAJGSM, CAC BCCACCAACBBBBBCACCBCAABCBBBCCCBABACCAABBACAAABACAACB CBCB CAAABBCABBCBABCBABABCBBCBAACBBAABCABBA, A, 42, 55, 3, 99
CS-250, 32134, KOFWCA, XGELIL,  BAC AA AAAAAAB ACCB C CACBC ABCCACB  ACBBCC BB BBCAACAACAACCBB AB BCBBABCBCAA  CCAB  BBB ACCBB BCAC, B, 31, 50, 19, 80
CS-250, 11942, FQUCLBH, ASIXPLL, C CCACCACCCA ABACCCCBCBCAAABBCACCABBCBCCBBCAACABCAAAACAAABABABBABBCACBBCCABCCBCBBAAAABCBABACBACAABBB, B, 35, 63, 2, 77
CS-250, 14342, WKRXSCLRR, TQGOORE, AC CBCCBCCCAC BBCBCC CCCACC C BCAAC  CCCB BA BBAACC A BC CCCACCABBCBCAABBACBCCBCBBAABACBBC B   AABBC, D, 24, 60, 16, 56
CS-250, 31800, WBMEXBOH, NWIUOLO, ACAAACCBACBACCBAABCACACABBAAACABBAACACABAAAAACCCBBBBCCBABBACBCCBBBCBABBAABCCCCBABBCBBBBBBCCCABAAACAA, A, 42, 58, 0, 96
CS-250, 42199, IWAOSGKB, TQDUCU, CBCAAAABCC AACBACAACACCBAA C  BACACBBAACBBABA B B A  ABCBCBBBACACABBACACBBCCCA BABA AC AAAA CBB BBCB, A, 36, 50, 14, 90
CS-250, 14483, DPMIMVSP, HGRLO, AAAC BAB AC ABBCAAABBABCBAACBCAAACBC CBABCABABBCBACCAC AACACCBABCCBBCBCACAAAABAABC BACABBBCBABABCBCB, C, 32, 62, 6, 70
CS-250, 18207, JMHXLBG, XJBVSXUH, CBCCAACAAC CABBABABB C BBBCBB  CBB C ABCCABBBCACBACBCBACCBCB ABBAA AABCCBACBBCBB BCCCACACCBCAAAAAB B, A, 41, 48, 11, 102
CS-250, 27510, CFWJB, GMUQTIK, AAACBBACBC BB ACACB CCCBBBCB AAC CC CCAB  ACCAB BAB CCC B AABABCBBBBBA  AB BABC A CCAABBABA BC  CCCA, B, 30, 50, 20, 78
CS-250, 24970, HFQOIN, TKAVDED,  ACABA BC CBCBABCBCBCACB ABBABCACBACBABBABACABBBBBBBACACBBBA  CBCCCCA CA CCCAAAB  ABBBAAABB  ABACBCB, A, 37, 51, 12, 91
CS-250, 14135, XXDGFCTB, NLOQLI, A CBBBCAABBC A BBBC  BCCAACAABCCCCCA  BC  A BAAAACA BBCACCB  C  CBCBCCBB  ABBCACA BBC  AB CC BABBC A, D, 23, 54, 23, 60
CS-250, 33170, UHEXMRIEB, FBAOK,  ABAAAABCACAAAB BCACBAACAABBBCAA  BBCAAACCAA CBCCC CBBABBCBCABC BABBAABCBCCCACCCCCACCC BCABC  BABCCA, C, 29, 61, 10, 65
CS-250, 36490, WMLFOPP, RWFTLFFVT, BABAABAAA  AABACC AABCACBBAAACCAB BCCAB CBCACACABAACABAACACA BBACBA BBCAB AABABB B BBCCBBACA ACBCB B, D, 25, 63, 12, 55
CS-250, 10742, DKBCDIXJL, GAGVLUF, ABCCBACAACCBBBBBCABABACCABCCAACCABBABBBCAACCBAAACACAABABCABCBCCCCBBABCCBABCCBBBCABCCAAACACAABBABAAAC, C, 34, 66, 0, 72
CS-250, 15426, KBNUGVEP, MXCEK, CCAAABA BACABCABB AABCC BBC ACCAACBBBBCCCACCACAA ACABC  ABBCABBBAAABCACABBACC BCABACCBABAAABBAACBBAA, C, 32, 60, 8, 72
CS-250, 17027, CRQRJ, RRSDUH, CACCA BCABAAACACBABBBA AAACBBBCB CBABBCCBCAAAAAAAABABBABCBABCACCABCBBBBB CAACAACCCBCB CBB BC AAB CBA, C, 32, 60, 8, 72
CS-250, 21975, IFMASXQV, HVWPL, ABCCBCAA CCBABBBBA AACBCACBACABC CAABA CBCBB CC  CABBACC AAA BAA AAACBC   BABCAC  C C AACA  BB  ACAC, C, 27, 52, 21, 70
CS-250, 32583, PLMEMCQ, AULLUODIW, BBCC CACBBACCCBBCABACBBAAAABBCBBCBBCAACAABCCCCBB BCACA CCBBCBBACBBACC ACCCCBACBBCABAABBCCBCBBBBCCCCC, F, 22, 74, 4, 40
CS-250, 11027, THJTBNCVU, TMAXNTP,  BACABCCBCAACABBCCABCBBAACCCCBBCACA ACABABACCCBBAACACACB BBCCBBBAACCCBBCACBCBCCCBBABBBACCABCBABBCBAC, B, 35, 62, 3, 78
CS-250, 42654, BVTTKKXM, AKOTKUC, A ACAAACCABAABBCBBCCACCCBBACCCBACCCCCACCCABAACBBCCBBCACBCCBCCAACBCBAAAACAACCCCBBCBCBCABBAAACAABCBCBC, B, 35, 64, 1, 76
CS-250, 13022, CDLOJTPBI, IKTMLXWM, ABAAACCCAACAAA AACBABB AACC BAACACAC AA   CCBCCCBACC  ACA CB ABBBBBACACBCCBABBB B AAAABCCACACBBC A C, D, 27, 58, 15, 64
CS-250, 23933, VIFWCCRT, BEBSKOFMN, CBBCBAA   BBAA C  BCACAABCBBA CBACAACACBABABAAB BBACCBABC BB ACAB A CABBB BACCA BBCBCCBACBABAA BBACB, C, 29, 56, 15, 70
CS-250, 29247, TQCVKFC, SJOAQ, CCCBACAC AACC  A BCABBACAACB  AAAACC A  BCACAA CCBACAACBBACBBBBB ABAA CCBCCCA AB CBAAABCC CAACABAACA, C, 30, 55, 15, 73
CS-250, 31056, XWEINHN, JIMFMWLDE, ACBABAABCA C BAABBACABABAC  CAAABCCABBAA CACBAC CBCA ACA CCABBB CAAABABC CACCBACAABCA  ACCBCB AABAAC, C, 30, 57, 13, 71
CS-250, 19847, OSUVSVOEN, VWMWM, CACABABABBCC BAAC AABBAAB BCAC   CBBCCA CB AC ABCCBC CA ACBBCBAAACCB ACCABABCA CCB BC  AAA BACBCBBCB, B, 31, 52, 17, 78
CS-250, 31550, NCKFRX, PIPMIFNIQ, ABAABABBBAAAABBABBCBBCCABCCCBBBCBBCACAAACCABCCCCCBAABCCCACBCAABACACBABABBBCCCCAABCBBABCCBCABACBCBACC, B, 35, 65, 0, 75
CS-250, 21350, NVHHBOQSJ, PKPRLTO, ABBABCBABABAABBBBAA  CAB ABAB C B CCA  BACCACACC   CBAC AABCCCA AB  A ACCABBCB    ABBCAC AC BACAAC  , D, 24, 52, 24, 64
CS-250, 18014, OGWGGPVWL, CHQKKOU, B AABAABBCCBBBBBABACCBAAABCAACACCABABACABBCBCCBCBBCCAABCACCCBACAABCCABABBAACBCCCCBBACCBBCACCBCCACBAB, D, 30, 69, 1, 61
CS-250, 17501, PVBHA, OQBGKQ, ACCAA AACCAACBAB ACCC C A AC C ABBBBAA AC B  AB CACCACA ACCBAAACA CAABCACCABCBCABCBA  BBCBBCAC CCACB, F, 22, 61, 17, 51
CS-250, 21853, NILXWKAJ, GGRUXHW, BBBAABAAB BBC BABB CCB CACC CBABCCBABA CCCCC ABBCBAAABCABCCABABCCBAACCCCBCBBBBAABBCCBBCBCCACBAA  ACC, D, 27, 64, 9, 58
CS-250, 32323, CWPJE, QJIBT, CBAA CBBBBC  C ABCBBCACCBCAACABAACBCBBBCCBCCBCCACAABABAAACABBABBCCACBACBBBCCAABBACBABBBBBCBCBBABACBA, B, 34, 62, 4, 76
CS-250, 39443, NITEEPEFR, KUXXHW, C AABA BBCAABABCACACCACABCCBACBCCCBACC  CCC CACBBCCCAABBCBAC ACCBCAACBABAC CBACACCCBCCA BA CABBBBABA, D, 29, 62, 9, 64
CS-250, 36168, ERSCHKTL, DNXIUIXB, BACC  BAABAACAACCCACAABAACACBC BCBCBCAC ACCACACAABCBBCCCAABBCCCCABAAACBCCBAA BBABAACBACABBBCBBCCCBAB, C, 31, 64, 5, 68
CS-250, 21670, BIVISTS, VRBMNLNE, AAAAABBAABACCC B BCABACCA CCBACA A  ACCB  BAABBCBCCCCBBABBBB CAABCBBA A AC CAAABBA  CBB BCCCBCBB BCC, B, 33, 51, 16, 83
CS-250, 15830, RPMVPE, WNJKNH, ABBAACBABB A ABBBBB BAAC AAA  CAAAABCBCCACA CBBABCAAC  BCA B A BC BABACBCCACCB CBCACCC CCB AABAB CAC, D, 24, 59, 17, 57
CS-250, 33937, QWASCXXV, GXOSVBXO, ABCBACBCBACBAC  AABBBCCCACCBCCBAC C  C CCBBCB A BA CB B CABBACA  AAAC BABBABCAACBABA CBABAACC  ABCAC, C, 28, 55, 17, 69
CS-250, 12748, HKPRIBT, BGERG, ABCABCCCCBACAABAA  CACCBACCB BB BBCA  ACA ABC ACB  CACCCCC BBAC ABBBBCBBCBACAAC BB BA A ACBCA ACC AB, B, 30, 52, 18, 76
CS-250, 11491, CSFWOPUW, EWMBQ, ACBAB  B ACCBCAAACBCBBBBAACAC BBBACCAA ABAAABABACCACA BBBCCABBA BC BCABBACCCABACBBABABACACBABCABABAA, B, 34, 58, 8, 78
CS-250, 19768, AQVJO, LBUFA,  BBCABCBABB CCB ACBA BAAAAACC CABBBBACBBAABCAC AABBAC B AAABCBCACBBBABBBA ACBBCBCBC BABACBBCAAB BBBB, C, 29, 60, 11, 66
CS-250, 18130, MFKBQLN, SFXEPIEE, CABBBC CCBB ACBBBBCCBBBBBCCCBABBBAAABCCABB BCCCCBBCABABCACA CBCCBACBBBA CBABBB CAA BACABBABACACBAACC, C, 32, 61, 7, 71
CS-250, 20472, VXWKMF, XKAQMLF, ACCCA BABAABAAACC CCBACCAACAC  BBBAAACAACACACCBCABBBBABABAAC BBCABCB BC AAACA CCABBABBBCACCBACABCBAB, F, 23, 69, 8, 45
CS-250, 10820, UHFSJBR, EELGAK, BCACAAABAABB CA ABCCAACCABAC  B AAABAAAAABABCCC AB BB ACCA CBCBAAAC CACCAABB BCAABBA BCCCABC BC CBBA, D, 27, 59, 14, 63
CS-250, 21857, ETCVDFQ, LCDDR, A AAACBABCCCABABC B CBCCAB CC ACBBBAACBC ABAACABCAA AC CBCABCAAAB BAC AAABCAC CCCCBBBBABBCBAAAACCCBB, C, 29, 60, 11, 66
CS-250, 35477, REAKJ, RPOSNAWR, ABA BCBBAACAAABBAAACACBCB CABCA BCC CAAACABBACCC C AAA  CCBCACCACACABBCCCBAABAC  ABBBABBBBABBABACCCC, C, 29, 61, 10, 65
CS-250, 31607, VPWBXTVG, OWKOD, AB ABACBBACCABBCCAA ABCBBCACBB  C  B ACABAA CCCBABABCCBAABCBABCABABBB B BCBCCABCABCBABBBBCCCCABAABCB, C, 32, 58, 10, 74
CS-250, 12958, PPEFQE, JWHGSXL,  BACACCCACBBAA BACBCACCCABCCAAAAABACCCABBABACABAACCABCCAACCACCBA AABCBBBCAAABACBCBAAABAACAAACCB CBBC, C, 33, 63, 4, 73
CS-250, 18558, OSNXAQRP, HPHCQPBC, CA CABBAABBCCBACCCAAABCCABBABBABCACBBBCCCBABCBACCCCABBBCBBBBCBBBBBCBBA BCABBCCCCBABACBABCAAACBABBACA, D, 30, 68, 2, 62
CS-250, 37465, WMRVDAPJ, HSSLMRKKF,  AAABBA ABABB BBBCCBAACAB ABCAA    CABBA CBBBBCBABCACC AAC ACABB BBAABAACB BACB ABAB  CBBBCA ACACAAA, C, 29, 54, 17, 72
CS-250, 33546, KBRVHPIC, WVPNCOTMD, C AAACBCBCCBBAA CCCAABCABCCCBCCAABBCACCAACBBCA AACACABBAABACCB CCB CABCABCCBBAABBAABABACCCBBCCBAABBA, B, 35, 60, 5, 80
CS-250, 28702, XJQBJKGKT, LAAJC, CC BAAB CCCAB BBAAABAAACBBBCAC ACAB BCCCAACCBAABCBBC CACABABBC BCB CABA AAAAABAACCCC AAAB ABCACACAAC, B, 33, 56, 11, 78
CS-250, 10427, NHQASNU, RCRENS, AABAABAABABCBAABCCCACCCAABBBCAAABACCBACBBCAACBBAABCACCACCABCACABACACBCACABBBBABBBBBACCCBCBCAACBBCBBC, F, 28, 72, 0, 54
CS-250, 37139, WQWDWWXA, XPIITQPD, AC BB ABBCBCBCBCCAAACCACBABAABABAABCCBACAACCBAA BBCAAB  CAABB CCBCCCBCBBCABCACACACCBBCCBACCCACACACAC, C, 31, 63, 6, 67
CS-250, 17701, WBTIX, HVHCLLQJ, CB CAABBCBACACBACBCCCCCBBBABBBBCCCABB BCCCBB BBCACC CA CCBCCCBBCABABBABAAABA BAACAAABCBCCCCABACABBBB, D, 30, 64, 6, 64
CS-250, 14484, JJADT, KLIJVRIAJ, CBAAB  BCCCBBBACBBBA CAABACBAACCCCBC CCBCBBABBBABBBBBCABABCACCAAACCABABBBBAAABB CBCCCAA BBBBAACBCACA, B, 35, 59, 6, 79
CS-250, 39914, RPPNHAAKL, CWUELFI, BCBCABBCBCBCBCB  BCBAABABBBCABCAAA  AA B BBC CACACC CC BCB BACCCBCAAA BBAB CABCA CBAAACBB AAC BCAB B, A, 34, 50, 16, 86
CS-250, 41209, CNNOAU, WXEWAVHS, CCC BABABAACB ABCBA AACBBCCCBBCBCCABB ABBBBBBACA B CBCBCCCB BBAB ACABAAA ACCC C CACBCBABABBAABACCBB , C, 30, 58, 12, 70
CS-250, 34877, AVPDXFCO, XRFKQKM, CB CBBBABACBBBAABCABBBBBBCBCBCCBCCBA BBCAABAAAAACAABAABBCCAACBCAACCCABCBBACBBCABACCABBCCCA CB CBCCAA, B, 35, 61, 4, 79
CS-250, 23005, CTCOCRU, WACKXXOAU, CCABABC  ABBABAABACABCACB BB BCCBCBCCABAB  C BBCAABAACACCABBB CB  BCBCCAAAAABBACBBAACCBCACBBCAACACCA, C, 32, 58, 10, 74
CS-250, 19782, BTQNHI, FKFTBHUC, CCCBABBAAAABACBBBCAABACBAAABBBCBABABCABAABBBBCBAABCBABACBBBACABACACACAACBABCAACCCBABABCACCCABABCBABA, B, 35, 65, 0, 75
CS-250, 26597, NMDCW, LTQSMJSW, BBBBB BBCBCBACBBCCAABCBABBCAABABA CBCBBABAABCCACCACBBABCCCBBCCACCC BBAB ACBABCBBACC ABBCB ACAABAACAA, D, 28, 66, 6, 58
CS-250, 33725, BALFQO, NOWUHS, B BABBBBCAAACBBBBCC BAABACCBBABBBCBABBACBBA BCACCCBCCBCAABABBBCABBAAAABAABABBBCCCCBCBAA BCCB AAB ABA, A, 37, 57, 6, 85
CS-250, 41482, HDIAAETAM, CLEDL, CACBACAB BACCABBBC ACBBBBABBBBACAABB B CBABBBACABCCA CCCB BB ACCCBCAA AACC BBACCABAC CC  BCC A  BC A, B, 32, 52, 16, 80
CS-250, 40676, LFUHEEVD, FNIDL, C ABACACBBCAAB CB BC BABABABCCABCCBBCCAABBAAAB CBCBBA CAACAAACCCBBCBCBBBCCCABABCCCAB ABABAABBCCCABAC, B, 35, 58, 7, 80
CS-250, 28871, HIDCX, GTDAUALB, BCCBABCBBB ACCB BBACBCBAA  CCBABABB CACCB BBCCCCCCA ABAABBCAABCCAAABBCC ABCBACB AACCAABBBCCAAAABABBA, D, 27, 64, 9, 58
CS-250, 27596, CHINNTM, HJQTS, BC CBACACBC B ACCABBBA ABBACA C CACABBCAB A ABACBBCAAAB ACBBACCCACC BBC ACCBABA C AAACCBACABCAAA AAC, F, 19, 67, 14, 39
CS-250, 22662, CVVDEEHDS, AJTKBHO, CCCCBACBCB ACAAAA BA AA BACACCCAABA BBB AAAC CACBB  C ACC AA  AABAC C CBBA CCBBACC CBBACCBCACBABA BC, D, 25, 57, 18, 61
CS-250, 27564, QCINHJ, ISSWX, BCAAB BBABB C BCAACBBCCBBABBCB A C AAABBBAABCCCAABAACBAC BACBACAABACCCCCBBCACABBBA BBCBBACCBABBCBBCB, C, 30, 62, 8, 66
CS-250, 33482, CWXSJUW, KMGRJQKPG, BBACAA CACCCACABBBABAAAA BBCC A BBBC  AACAABAA A BCCCCACBBBBAABCCCBACCBBABACAACBCCBABA AABCABCCCBBBC, A, 42, 49, 9, 103
CS-250, 35788, GPNOX, MRELM, CABCAC BABBCAABC BACBCCBBCBBCAAB A   ACA BACBABB BBCA BCBAABABBBBAAACCA CBABBCCCACACBBBCABABBAACAACB, B, 33, 57, 10, 77
CS-250, 15745, OPLOQGO, EUSBSR, BBAC CAABCBBBCAABCABBACBBCBCBAABAC ABCCABCAABBBCCCCBCABA ACCACA CCCBAABC BCACACBA AAAABACA A CCBBCBB, B, 34, 58, 8, 78
CS-250, 30342, HLAJIIS, NUVJDP, B BCBBCCBCBCBBAA BABAC BA BBBCBBBAAA ABA BBC BB CBABA BABBAACBBCBBABCCCAB BAAACBBCBACCCBBBBBBC BCCCA, F, 24, 65, 11, 51
CS-250, 36949, JWWSVORSG, UPDRNPUH, A BAABABCBBCCABCCCBABBACBBABBCBBCCAACBCACCABCA CCAAACAC ACACCBCACACACCBA BBBBCABBBBCABCCABCCCCBCCBAC, D, 28, 68, 4, 58
CS-250, 12899, WBRSPSHR, XQFQWRC, ABBAB ABCAABBCACCCBCABABBCACBBBACCAC ACABACCBBACC ACCBCACCC CCAAAAAC AA AAAACBACCBACBCACCABC  CCBBBB, F, 22, 70, 8, 42
CS-250, 20827, CLHUBOMF, LVQVAV, ABABB BCBABA AA ACB      CBBCBABBCCABBBBCACBAABC ACCABBAACA BBACBBACA  AABABCCAAACCBAAC BBACCACACAAB, C, 28, 58, 14, 66
CS-250, 16612, VBKKG, CUMULROB, BCB A C BACACBB BAAAAA ABABCCCA CAABCAACBCBAABA  CCACA CAABACCACAAAC AB ACABBBCAACCACABCCBABBCCABACC, B, 32, 57, 11, 75
CS-250, 25811, RXIFMNRI, HLIPESTC, CBCBACABCBCBBCACBCAACCABACACCCABCBAAABABACBBBBBBAABBACCACCACBBAAACAAAABACBCBCAAAACCAACBCABABBBCBBAAA, B, 35, 65, 0, 75
CS-250, 30324, HKFEA, NEMGNUCJU, CB BBAACABCACCBBBCCBABCBABCBAABCCBBCCBACC CBAB AABCC CBBC CAAB AABBAAAABBACABCACBB B BCCABACBACBAAB , A, 37, 54, 9, 88
CS-250, 16855, EOIOPFA, OGLXAGDFR, BAA AABCABCACAACCABBAABAABABBABCAABBCCCCACAC CBCBACCABBBB CBCAACABABCBCCAAACCCCBB AB BABA CBCBCBCBCC, C, 31, 63, 6, 67
CS-250, 24162, LXPFRPMDH, OEUSR, CAAAABAAC C CAACBBABBACCB CACAABBBCBBCABCBA CCCBA   BBABBAACBAACAAACCBCA   CBCBBBBCBCA CACBBBBBBACCC, A, 38, 51, 11, 93
CS-250, 11156, PUNWRRQF, LDODJR, BBABBACC  B CABBAB BCCBCACCCAA CBABBABCACABCBAA B BCBA BCCA CCBBAACCA B BA  CCAA BACB CBABACBC ACCCB, B, 33, 51, 16, 83
CS-250, 17485, OUCUCII, KFOAGL, CBCAAB CCAA ACBABBBCCCA BAB CABCABACCCB CACBC BABACAC  BA  AAABACCBA ACAB BA BACCAAAAAAACCBBB ABCCAA, A, 38, 48, 14, 96
CS-250, 33989, GRIEBD, GGWQATPE, ABCAAB A  BABA A BCC BCABBCABB  BBBBCBBCCCACAA AABCAABCACACBCACBB CCCCBAA ABCCAACA C CBBC BAAACA AA , D, 25, 59, 16, 59
CS-250, 33277, RXPFUBFXI, VSCKVSU, BBB BBCCCCBACBAACBCBBBBCBABCABABABBCBACABCAAAABBBBBCAACBABBABBCAABCBCBBB AC CCCAABACBCABACCC CCBBAAC, A, 38, 58, 4, 88
CS-250, 12211, JLBOWPJFU, MPPHGAI, AAC BCBAAC  CAA ABCCCBBBABCAABACBBCCAABACACAB CAA CAAA BCCACBCBABCBCC AAAACCAC BCBBACC CAABC ABA ABB, D, 28, 60, 12, 64
CS-250, 36547, BIOVHFCUJ, UOBGQ, CCAABA ACCCCBC BB AABBABACA BAACAAAA ABCAAB C CCCCABBACBBAAACBCAACCCC ACAABACB  AAABCACA AACCBCACAAC, F, 23, 66, 11, 48
CS-250, 39828, NCDIMELN, HWDOBXW, CACBBCABA BACCB C ACBCCA CACC B CCBCACBBACCAABCCC BABCABBBBBBCC BBCBCC B CAACBBB BBABCCAACACA B BCB , C, 30, 56, 14, 72
CS-250, 37670, WWUQQA, OPUXJ, BBCAAABAACC  BABBAACCCC ABCCACC  BCAAACC   ACACBBBA CAABA CCB ACAA C BBAABBCBBC BABBABCBABACACCCC  C, C, 27, 57, 16, 65
CS-250, 36209, RQAQFKRHG, WTPGTDM, ACAAB ABCAAAB B CAAAABABAABCCAAB BCCABABCB B CACB CBCC ACACCBBAABACA B BBACABABACAC CCBA B CBBBBBBA , A, 37, 49, 14, 93
CS-250, 22564, GSVSTOCS, CUCRMHKIO, CAB ACCCBBCACAAACAB BAACACAABAACAAACACAAABBAACCBACCCACAACCAACBCCBBCBBCA ACACBBBAAACAACA  CCCCBACCBAC, C, 32, 63, 5, 71
CS-250, 25174, VARSL, QVTQAFX,  CBCBCBBCCBAABA B ABBBBBACAAACBCAC  ACA AACC ACABAABAB  CA ABCB BA BAB CCBBCABBBACABCCBBC B BA  ACCB, B, 31, 52, 17, 78
CS-250, 32406, BKOHMP, VEMMKCR, CBCCABA BABA BBB ABA C CBABBC BA BACABACABB CBBA BCC BACCABCA CACC     A A CCBC CBAABACACA CAAB B AC, C, 28, 50, 22, 74
CS-250, 17425, VAFAD, DSMVL, CCBBACCB C CBCBABBCBC BCBBAABACABABCAAAAACCBCAAACC CCBACA  ACBCCABCBCCC CACBC BBBC BAABCCAAA AC B CA, D, 27, 61, 12, 61
CS-250, 37155, XRTNAGQV, VNRON, ACCCBCBAB CBAB BCCABACB BA BBBCCACACA BBACBBCCCA BA ACCBBBCCABBCA AAAAC CBCAA CB BBBCB  BBC CBC CC A, F, 23, 61, 16, 53
CS-250, 37146, ENGNP, LCFLNHVAF, CBBABBCCAAC ACAABB CCCBCA BBACBBAB BA A BBAA CB C CCA B BACCABBBC CABABABCCCC CBBA BBBBBC AAAA BBA A, C, 29, 54, 17, 72
CS-250, 37054, HDEOGRE, EGXPO, AA AAAAACACBBCABABBBCABBA  CBCCAA  BC AABBCBACCBBBACABBBAACAC ABCCBCCBABBCAB CBCCACBCBCCBAABBBCBBAAB, D, 28, 64, 8, 60
CS-250, 24347, WQWFOWQPE, UFTTISJC, AAB ACBCCCBAAB CBBABBBCCAABCABBABCA BAB BBBCBCBCABABBCAABAACCACAACBCABBBCABACAAABBCCAAABAABACBCCCBCB, C, 33, 63, 4, 73
CS-250, 15140, GVUTT, FQGKOA, BBABABCBCBB A BC C CCACABBAAABCCA B ACC AACBC  CAAA CB BBB BAAABAAAAB B CCBCACBBAA BCACCCBBAC CAAABC, C, 30, 54, 16, 74
CS-250, 16641, KFSRG, HXPPACG,  ACCBCCBACBCBCACACCCBBCABBBCBABBCAAABBABACCCCABCBCAABCCBBBAACBACCAABBCCCABABBABCCBAACCABCCCABABABABA, B, 36, 63, 1, 79
CS-250, 31151, CVBXOHCMQ, MNJWFJDOT, AC ABAAACCCACCABBCA AABABAAAABACCAAA CCCCAA ACBBA ABBBAAA BCBCBC BCBABACBABCAAABAACACBACA CB CB C BC, C, 29, 60, 11, 66
CS-250, 35203, PSRKFFIK, PGQCROKWU, CACBBBB AACBBCACAAB BCAAACBAACBCB ACCB CCACAABBCBABBCBBBACABBAABCBBBACCCACACC AACACBBABAC  BBACBBA B, C, 32, 60, 8, 72
CS-250, 12977, OIMCNQW, QILVWU, CC BBABCA CCAABBCBACA B ACB CA C AAACCAB   AA ABB  CB  BBCCCCABCCB  ACABCCACBAB A AABCA   CCBA ACCAA, A, 33, 44, 23, 90
CS-250, 41331, BLIFIAJL, BSRXK, BB BABCCACCBCBACACAAABCBACBCBBACCCCCACBBAACCBBBBACCBBB ACCBCAACACABBACBBBBCCCBCC CCAA CBAAACABBBBCCC, D, 29, 67, 4, 61
CS-250, 35369, COXLBU, INQSQT, CBCCBCABABBABAA BBCA AB  CACBAABABAC ABA    C BBACA CA CCBAAC B  AACA BABCB   AC CAB AB  AACABBBB AB, B, 30, 46, 24, 82
CS-250, 21609, VEOVNJD, HBRPLQCWX, AAACABCC ACBBABCBCC BCABA AACBC ACBAA BCABBBAB  ACACBB  CAA BBBCBACBBBBBBAACACABABC B A ABBCBBBAAA  , A, 36, 49, 15, 91
